Task,TapTime,Milliseconds
2025-01-28 11:05:01,11:11:52.431,450
2025-01-28 11:05:01,11:11:57.214,353
2025-01-28 11:05:01,11:11:59.863,511
2025-01-28 11:05:01,11:12:03.513,266
2025-01-28 11:05:01,Sex,CHICO
2025-01-28 11:05:01,Test Duration in seconds,422
2025-01-28 11:05:01,Number of False Positives,14
2025-01-28 11:05:01,Average response time ,330
2025-01-28 11:05:01,Fastest response time ,61
2025-01-28 11:05:01,Slowest response time ,845
2025-01-28 11:05:01,Count of response time over 500ms ,6
2025-01-28 12:24:51,12:24:53.758,899
2025-01-28 12:24:51,12:24:58.508,306
2025-01-28 12:24:51,12:25:00.908,450
2025-01-28 12:24:51,12:25:03.791,256
2025-01-28 12:24:51,12:25:06.657,262
2025-01-28 12:24:51,12:25:08.657,362
2025-01-28 12:24:51,12:25:10.391,0
2025-01-28 12:24:51,12:25:14.123,266
2025-01-28 12:24:51,12:25:16.139,285
2025-01-28 12:24:51,12:25:18.156,0
2025-01-28 12:24:51,12:25:20.490,0
2025-01-28 12:24:51,12:25:22.606,292
2025-01-28 12:24:51,12:25:27.239,286
2025-01-28 12:24:51,12:25:31.155,286
2025-01-28 12:24:51,12:25:34.888,285
2025-01-28 12:24:51,12:25:39.688,293
2025-01-28 12:24:51,12:25:42.021,326
2025-01-28 12:24:51,12:25:46.520,274
2025-01-28 12:24:51,12:25:50.903,315
2025-01-28 12:24:51,12:25:54.370,380
2025-01-28 12:24:51,12:25:57.069,343
2025-01-28 12:24:51,12:26:00.719,325
2025-01-28 12:24:51,12:26:04.752,276
2025-01-28 12:24:51,12:26:08.052,277
2025-01-28 12:24:51,12:26:11.018,310
2025-01-28 12:24:51,12:26:14.568,275
2025-01-28 12:24:51,12:26:18.218,281
2025-01-28 12:24:51,12:26:20.501,527
2025-01-28 12:24:51,12:26:24.617,324
2025-01-28 12:24:51,12:26:28.200,263
2025-01-28 12:24:51,12:26:31.017,482
2025-01-28 12:24:51,12:26:35.366,307
2025-01-28 12:24:51,12:26:40.249,365
2025-01-28 12:24:51,12:26:42.966,313
2025-01-28 12:24:51,12:26:45.166,550
2025-01-28 12:24:51,12:26:49.432,433
2025-01-28 12:24:51,12:26:53.148,364
2025-01-28 12:24:51,12:26:56.748,352
2025-01-28 12:24:51,12:27:01.831,537
2025-01-28 12:24:51,12:27:05.914,408
2025-01-28 12:24:51,12:27:10.363,304
2025-01-28 12:24:51,12:27:13.380,339
2025-01-28 12:24:51,12:27:17.279,336
2025-01-28 12:24:51,12:27:19.763,881
2025-01-28 12:24:51,12:27:23.746,350
2025-01-28 12:24:51,12:27:26.612,366
2025-01-28 12:24:51,12:27:30.878,290
2025-01-28 12:24:51,12:27:34.561,268
2025-01-28 12:24:51,12:27:38.228,291
2025-01-28 12:24:51,12:27:42.427,359
2025-01-28 12:24:51,12:27:45.760,467
2025-01-28 12:24:51,12:27:48.010,298
2025-01-28 12:24:51,12:27:52.543,250
2025-01-28 12:24:51,12:27:57.293,312
2025-01-28 12:24:51,12:28:00.176,350
2025-01-28 12:24:51,12:28:03.292,283
2025-01-28 12:24:51,12:28:07.725,306
2025-01-28 12:24:51,12:28:10.458,399
2025-01-28 12:24:51,12:28:14.675,610
2025-01-28 12:24:51,12:28:18.441,356
2025-01-28 12:24:51,12:28:22.674,478
2025-01-28 12:24:51,12:28:26.174,380
2025-01-28 12:24:51,12:28:30.573,428
2025-01-28 12:24:51,12:28:33.306,449
2025-01-28 12:24:51,12:28:36.290,314
2025-01-28 12:24:51,12:28:39.106,402
2025-01-28 12:24:51,12:28:43.772,377
2025-01-28 12:24:51,12:28:47.755,336
2025-01-28 12:24:51,12:28:51.588,295
2025-01-28 12:24:51,12:28:53.988,579
2025-01-28 12:24:51,12:28:57.821,46
2025-01-28 12:24:51,12:28:59.921,525
2025-01-28 12:24:51,12:29:02.104,332
2025-01-28 12:24:51,12:29:04.387,263
2025-01-28 12:24:51,12:29:06.354,0
2025-01-28 12:24:51,12:29:08.970,160
2025-01-28 12:24:51,12:29:10.954,0
2025-01-28 12:24:51,12:29:15.170,195
2025-01-28 12:24:51,12:29:17.619,525
2025-01-28 12:24:51,12:29:19.403,0
2025-01-28 12:24:51,12:29:21.003,0
2025-01-28 12:24:51,12:29:24.585,292
2025-01-28 12:24:51,12:29:27.968,288
2025-01-28 12:24:51,12:29:30.685,392
2025-01-28 12:24:51,12:29:33.219,0
2025-01-28 12:24:51,12:29:36.118,0
2025-01-28 12:24:51,12:29:39.468,1176
2025-01-28 12:24:51,12:29:41.567,479
2025-01-28 12:24:51,12:29:44.450,157
2025-01-28 12:24:51,12:29:45.951,0
2025-01-28 12:24:51,12:29:49.134,0
2025-01-28 12:24:51,12:29:51.767,254
2025-01-28 12:24:51,12:29:55.266,382
2025-01-28 12:24:51,12:29:58.683,287
2025-01-28 12:24:51,12:30:02.282,339
2025-01-28 12:24:51,12:30:05.499,364
2025-01-28 12:24:51,12:30:08.698,303
2025-01-28 12:24:51,12:30:10.815,0
2025-01-28 12:24:51,12:30:14.431,441
2025-01-28 12:24:51,12:30:16.698,404
2025-01-28 12:24:51,12:30:20.181,296
2025-01-28 12:24:51,12:30:23.980,339
2025-01-28 12:24:51,12:30:27.214,365
2025-01-28 12:24:51,12:30:29.880,587
2025-01-28 12:24:51,12:30:33.096,413
2025-01-28 12:24:51,12:30:37.313,369
2025-01-28 12:24:51,12:30:40.829,536
2025-01-28 12:24:51,12:30:45.479,737
2025-01-28 12:24:51,12:30:48.445,576
2025-01-28 12:24:51,12:30:52.328,385
2025-01-28 12:24:51,12:30:56.061,488
2025-01-28 12:24:51,12:31:00.461,399
2025-01-28 12:24:51,12:31:05.427,367
2025-01-28 12:24:51,12:31:07.544,447
2025-01-28 12:24:51,12:31:11.493,200
2025-01-28 12:24:51,12:31:14.193,321
2025-01-28 12:24:51,12:31:16.643,460
2025-01-28 12:24:51,12:31:20.359,299
2025-01-28 12:24:51,12:31:22.876,356
2025-01-28 12:24:51,12:31:27.242,298
2025-01-28 12:24:51,12:31:31.458,275
2025-01-28 12:24:51,12:31:35.374,372
2025-01-28 12:24:51,12:31:37.874,455
2025-01-28 12:24:51,12:31:40.907,319
2025-01-28 12:24:51,12:31:43.341,334
2025-01-28 12:24:51,12:31:44.974,0
2025-01-28 12:24:51,12:31:47.607,432
2025-01-28 12:24:51,12:31:50.523,299
2025-01-28 12:24:51,12:31:54.056,282
2025-01-28 12:24:51,Sex,CHICO
2025-01-28 12:24:51,Test Duration in seconds,422
2025-01-28 12:24:51,Number of False Positives,13
2025-01-28 12:24:51,Average response time ,372
2025-01-28 12:24:51,Fastest response time ,46
2025-01-28 12:24:51,Slowest response time ,1176
2025-01-28 12:24:51,Count of response time over 500ms ,14
